id,name,created_at,advertisers_entities.id,entities.short_name,countries.name,countries.alpha2,advertisers_platforms.advertiser_platform_ref,advertisers_platforms.advertiser_platform_name,platforms.name
21f16ed9-c5c8-4402-9339-5a0c8f8406c1,Andrés Blanco,2023-02-07T15:06:01.855Z,b84afa7e-301e-4ad6-acfc-8b0af4ef5b1a,FIT,Argentina,ar,1196044817194724,Andrés Blanco,Facebook
927ef1dd-39e6-4661-a2ee-9af812405d50,Soledad Díaz García,2023-02-07T15:06:01.756Z,cc39e8da-390b-426f-8880-f3a8620e81e2,FIT,Argentina,ar,1742025116063394,Soledad Díaz García,Facebook
858b5446-cd44-4ede-aa28-310692460514,Partido Obrero San Juan - en el Frente de Izquierda,2023-04-08T10:52:23.695Z,b6232a85-4b58-4274-aa28-c1201c8b0c7d,FIT,Argentina,ar,453252135056007,Partido Obrero San Juan - en el Frente de Izquierda,Facebook
89ed0c59-543c-47db-b21e-ac7157795fe1,Gaston Remy,2023-03-07T10:52:24.363Z,7c6d2538-2d7d-4dff-b1ed-abb54cc292be,FIT,Argentina,ar,1355449444536526,Gaston Remy,Facebook
afe8c290-a32b-4ff1-99c5-6cc0c2ca1293,PTS Chubut- Frente de Izquierda Unidad,2023-02-17T10:52:16.591Z,0c333f83-b990-4964-b133-ff3c7527ff13,FIT,Argentina,ar,463474643817662,PTS Chubut- Frente de Izquierda Unidad,Facebook
1d7f96bf-fead-470f-97f3-ccdbeda99bd8,Federico Otermín,2023-02-08T05:54:35.661Z,c997962d-13ec-4078-8737-11af20dbc3fc,UP,Argentina,ar,622853724492420,Federico Otermín,Facebook
7edabd0d-6300-4637-94b8-cde95ece1578,Partido Obrero La Pampa,2023-04-04T10:52:24.589Z,cc51bb73-80c5-4dda-b4bb-519dca06bba3,FIT,Argentina,ar,837126866357906,Partido Obrero La Pampa,Facebook
84abe25d-6bc6-4ae3-a894-1df4fc3de4cc,PTS  en el Frente de Izquierda-José C. Paz,2023-03-01T10:52:23.378Z,e41c6d08-ae64-40af-86e3-e504a1186b54,FIT,Argentina,ar,674901732643229,PTS  en el Frente de Izquierda-José C. Paz,Facebook
fe4a394d-f04a-413a-9054-9d7cda221b64,Noelia Barbeito,2023-02-20T10:52:26.810Z,4a940bb9-5431-48d1-bcd6-45053a59fc9e,FIT,Argentina,ar,716395405117138,Noelia Barbeito,Facebook
8b0a9524-7ffd-4aa7-941b-36e4a0097449,Marisa Fassi,2023-02-07T15:06:01.938Z,67b01a83-2f72-4c28-99e6-0f7b7b0f2508,UP,Argentina,ar,1616731398614099,Marisa Fassi,Facebook
a0e50471-32a4-4bef-96e7-2615486f5204,Partido Obrero - Frente de Izquierda Río Negro,2023-04-04T10:52:23.756Z,893cd9cb-ae8b-4fa3-9b27-014d530a55df,FIT,Argentina,ar,751296878340462,Partido Obrero - Frente de Izquierda Río Negro,Facebook
73c3e5ec-fe08-4c5f-b7c8-595ff3c5c716,Frente de Izquierda PTS Zona Oeste,2023-03-06T10:52:27.416Z,89ba18dd-c94f-48df-ad5c-87e09a5304fa,FIT,Argentina,ar,358854617653608,Frente de Izquierda PTS Zona Oeste,Facebook
71822af3-9145-47cd-a12d-a8e315ded9a6,Lautaro Jimenez,2023-02-07T15:06:02.308Z,8a7d1266-142f-46b6-9533-84177ba944b2,FIT,Argentina,ar,836721716420200,Lautaro Jimenez,Facebook
a3e7f8f3-0959-432a-83ac-3f8997e7a842,La Libertad Avanza Capilla del Monte,2023-02-17T10:52:16.396Z,733333a5-22a4-498b-98b7-3d9fb241ba16,LA,Argentina,ar,775357269485593,La Libertad Avanza Capilla del Monte,Facebook
a2c00a21-96b5-4af8-aeb9-687ad5011e30,Frente de Todos Neuquino,2023-03-11T10:52:31.895Z,33be04c8-9d9a-4d04-bd54-b0834da1c9f8,UP,Argentina,ar,1426818260901447,Frente de Todos Neuquino,Facebook
6059ed6c-3319-45c8-9162-c5929d3fa0d7,Juntos por el cambio,2023-03-04T10:52:32.874Z,7f1cb824-2cd3-472a-aa45-8fdc7e335653,JxC,Argentina,ar,100272109675836,Juntos por el cambio,Facebook
a92690b2-2cc2-4ba9-8eb9-6dcd137cab82,PTS - Frente de Izquierda - Bariloche,2023-03-26T10:52:07.922Z,4135582f-1024-41de-9093-2c3d699f90e8,FIT,Argentina,ar,328379894262424,PTS - Frente de Izquierda - Bariloche,Facebook
